parallel_requests,QPS,median_lat,tail_lat,clustersize,query,rfshards
1232,243011.9,6,29,28,direct,rf56_s1_
1456,243092.2,8,36,28,direct,rf56_s1_
1680,244758.3,9,44,28,direct,rf56_s1_
1904,243450.2,10,52,28,direct,rf56_s1_
112,83768.2,1,4,28,direct,rf56_s1_
336,204655.3,1,6,28,direct,rf56_s1_
560,238866.9,3,10,28,direct,rf56_s1_
784,241505.5,4,16,28,direct,rf56_s1_
1008,239207.1,5,22,28,direct,rf56_s1_
