parallel_requests,QPS,median_lat,P95_latency(ms),clustersize,query,rfshards,GROUP
32,16407.2,0,3,8,direct,rf16_s1_,12
64,49260.6,0,1,8,direct,rf16_s1_,12
96,71753.1,0,1,8,direct,rf16_s1_,12
128,74914.9,0,2,8,direct,rf16_s1_,12
160,73295.8,1,3,8,direct,rf16_s1_,12
