parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
288,136074.9,1.202495344753923,3.0116582738942115,5.835695924430058,45.14582403774919,4,solrj,rf4_s1__,11,0.0005204677581787109--0.0008053779602050781--0.0008795261383056641--0.0009250640869140625--0.0009624958038330078--0.0009975433349609375--0.0010309219360351562--0.001066446304321289--0.0011038780212402344--0.0011472702026367188--0.0011987686157226562--0.0012559890747070312--0.0013287067413330078--0.0014214515686035156--0.0015344619750976562--0.0016939640045166016--0.0019059181213378906--0.002253293991088867--0.002852201461791992--0.0046422481536865234
336,136367.6,1.210455358381102,2.9910287913486098,6.41433233340111,69.49247834245129,4,solrj,rf4_s1__,11,0.0005266666412353516--0.0008134841918945312--0.0008864402770996094--0.0009329319000244141--0.0009725093841552734--0.0010082721710205078--0.0010421276092529297--0.0010781288146972656--0.001115560531616211--0.0011591911315917969--0.0012054443359375--0.0012612342834472656--0.0013282299041748047--0.001417398452758789--0.0015289783477783203--0.001680135726928711--0.0018963813781738281--0.002240419387817383--0.002854585647583008--0.004721403121948242
384,137467.9,1.2097988721620234,2.7658364933389454,6.162338306249114,101.75007241995223,4,solrj,rf4_s1__,11,0.00054931640625--0.0008275508880615234--0.0008955001831054688--0.0009424686431884766--0.0009813308715820312--0.0010161399841308594--0.0010499954223632812--0.0010848045349121094--0.00112152099609375--0.0011615753173828125--0.001207113265991211--0.0012583732604980469--0.0013206005096435547--0.0013959407806396484--0.0014951229095458984--0.0016219615936279297--0.001811981201171875--0.0021212100982666016--0.0026464462280273438--0.004157543182373047
432,135117.1,1.3442940426312284,3.663161932598061,9.070092631924537,101.10032009089598,4,solrj,rf4_s1__,11,0.0005290508270263672--0.0008802413940429688--0.000957489013671875--0.0010111331939697266--0.0010554790496826172--0.001096963882446289--0.0011386871337890625--0.001180887222290039--0.001226663589477539--0.0012776851654052734--0.0013360977172851562--0.0014030933380126953--0.0014872550964355469--0.0015947818756103516--0.001730203628540039--0.0019099712371826172--0.002165079116821289--0.0025801658630371094--0.00331878662109375--0.00598454475402832
480,139478.0,1.3965862915229006,3.9391285156313316,11.999416153460617,101.74053932126627,4,solrj,rf4_s1__,11,0.0005540847778320312--0.0009043216705322266--0.000982046127319336--0.0010385513305664062--0.0010859966278076172--0.001130819320678711--0.0011751651763916016--0.0012209415435791016--0.0012693405151367188--0.0013244152069091797--0.0013883113861083984--0.0014662742614746094--0.0015573501586914062--0.0016756057739257812--0.001825094223022461--0.0020313262939453125--0.002330303192138672--0.0028028488159179688--0.003665447235107422--0.00698089599609375
48,28548.9,1.096944808959961,2.629427909851074,4.7298383712768555,27.651586532592773,4,solrj,rf4_s1__,11,0.00046944618225097656--0.0007889270782470703--0.0008530616760253906--0.0009014606475830078--0.0009343624114990234--0.0009648799896240234--0.0009932518005371094--0.0010218620300292969--0.0010504722595214844--0.0010793209075927734--0.0011134147644042969--0.0011494159698486328--0.0011959075927734375--0.0012586116790771484--0.0013453960418701172--0.0014920234680175781--0.0017521381378173828--0.0021016597747802734--0.0025529861450195312--0.004014492034912109
528,142113.2,1.3433577879419867,3.212922024277021,8.080943575445211,149.884029604354,4,solrj,rf4_s1__,11,0.0005261898040771484--0.0008969306945800781--0.000972747802734375--0.0010259151458740234--0.0010704994201660156--0.0011119842529296875--0.0011522769927978516--0.0011935234069824219--0.0012362003326416016--0.0012841224670410156--0.0013375282287597656--0.0014004707336425781--0.001470804214477539--0.0015630722045898438--0.0016779899597167969--0.0018329620361328125--0.0020589828491210938--0.002423524856567383--0.00305938720703125--0.004938364028930664
576,143494.8,1.4945870864762567,4.116512087389672,10.999557056229007,147.97752745011275,4,solrj,rf4_s1__,11,0.0005619525909423828--0.0009522438049316406--0.001039743423461914--0.0010988712310791016--0.001150369644165039--0.0011992454528808594--0.0012478828430175781--0.0012993812561035156--0.0013537406921386719--0.0014150142669677734--0.001485586166381836--0.0015707015991210938--0.001669168472290039--0.0017938613891601562--0.0019567012786865234--0.00217437744140625--0.002476215362548828--0.0029451847076416016--0.0038330554962158203--0.0070018768310546875
681,142201.6,1.59343922120501,5.320671940274968,18.998105671218035,151.40745969265035,4,solrj,rf4_s1__,11,0.0005657672882080078--0.0009906291961669922--0.001079559326171875--0.001142263412475586--0.0011987686157226562--0.0012521743774414062--0.0013074874877929688--0.00136566162109375--0.0014286041259765625--0.0014994144439697266--0.001581430435180664--0.0016791820526123047--0.0017969608306884766--0.0019469261169433594--0.002142190933227539--0.002409696578979492--0.002794504165649414--0.003412485122680664--0.004696846008300781--0.01206517219543457
786,146572.0,1.5534953706583399,4.608027039060167,16.072003552868107,213.12142845931328,4,solrj,rf4_s1__,11,0.0005137920379638672--0.0009686946868896484--0.0010585784912109375--0.0011234283447265625--0.001178741455078125--0.0012311935424804688--0.001283884048461914--0.0013391971588134766--0.001398324966430664--0.0014660358428955078--0.0015425682067871094--0.0016319751739501953--0.0017418861389160156--0.001880645751953125--0.0020630359649658203--0.002302408218383789--0.002656221389770508--0.003197193145751953--0.00423741340637207--0.008580446243286133
