parallel_requests,QPS,median_lat,P95_latency(ms),clustersize,query,rfshards,GROUP
160,16653.6,7.708765842296459,17.98723656454204,8,direct,rf16_s2_,22
176,18052.73,8.14998551700892,17.023236564036164,8,direct,rf16_s2_,22
192,18320.87,8.687459316450296,17.99931477025612,8,direct,rf16_s2_,22
208,19053.07,9.19503370920817,18.828255789620535,8,direct,rf16_s2_,22
224,19318.87,9.743633523451544,21.745988752989643,8,direct,rf16_s2_,22
240,19753.27,10.369846643495165,23.943190732278115,8,direct,rf16_s2_,22
256,21309.13,11.234130046164342,22.689835045688834,8,direct,rf16_s2_,22
272,23138.07,11.485016258963704,21.671245567990045,8,direct,rf16_s2_,22
288,24226.6,11.608631857510272,22.07709427537589,8,direct,rf16_s2_,22
304,24383.53,12.14959029278724,23.33152449988072,8,direct,rf16_s2_,22
320,25003.4,12.417423058740841,24.371143453609868,8,direct,rf16_s2_,22
336,26617.8,12.28961507244223,24.061988796708146,8,direct,rf16_s2_,22
352,26458.0,12.910864447469764,25.59961235455874,8,direct,rf16_s2_,22
368,26317.27,13.668593844851932,27.0669479627867,8,direct,rf16_s2_,22
384,27071.13,13.777346191010945,27.535280415431206,8,direct,rf16_s2_,22
400,26933.0,14.53033015502626,28.539311826525637,8,direct,rf16_s2_,22
416,26210.13,14.968717452323082,29.858100532305123,8,direct,rf16_s2_,22
432,27715.53,15.256652634264686,30.288564994038524,8,direct,rf16_s2_,22
448,28293.67,15.529414282904732,30.726448165045845,8,direct,rf16_s2_,22
464,28269.73,16.1176254820926,31.72957385558427,8,direct,rf16_s2_,22
480,28168.8,16.83306792959633,32.73083510735223,8,direct,rf16_s2_,22
496,28844.27,16.98674973713825,33.568050487931956,8,direct,rf16_s2_,22
512,28531.4,17.665346772754237,35.161578237778485,8,direct,rf16_s2_,22
528,28703.67,18.08836909959901,36.360511239969505,8,direct,rf16_s2_,22
544,28789.6,18.788131165417123,36.77540122371017,8,direct,rf16_s2_,22
560,28987.07,19.201574376469406,38.01848837489335,8,direct,rf16_s2_,22
576,29475.13,19.56969767705792,37.905205079840954,8,direct,rf16_s2_,22
160,6969.93,23.363828659057617,43.21066832836763,2,direct,rf2_s2__,21
176,7452.8,24.410242445013495,43.38437251830369,2,direct,rf2_s2__,21
192,7700.0,26.008146325337517,46.59371523513008,2,direct,rf2_s2__,21
208,7460.6,28.985861369541713,53.316444442385716,2,direct,rf2_s2__,21
224,8013.93,28.996431722050218,55.00934503774727,2,direct,rf2_s2__,21
240,7941.53,31.239775586719354,62.433514713255825,2,direct,rf2_s2__,21
256,8124.2,32.90792029033336,61.394578726716745,2,direct,rf2_s2__,21
272,8586.6,32.44730329861606,65.68542536157761,2,direct,rf2_s2__,21
288,8406.0,34.92417417723557,70.6879032069239,2,direct,rf2_s2__,21
304,8365.0,36.77931875964396,74.3749484517216,2,direct,rf2_s2__,21
320,8448.0,38.868955203465056,75.09909579472512,2,direct,rf2_s2__,21
336,9235.67,37.05106320835295,72.90637493133545,2,direct,rf2_s2__,21
352,9201.67,39.52505022792493,73.8438556423295,2,direct,rf2_s2__,21
368,8947.13,42.655383573996055,79.68195580147407,2,direct,rf2_s2__,21
384,8952.13,44.2719002461804,82.5780413929045,2,direct,rf2_s2__,21
400,9150.73,45.41257127600523,86.99614728861187,2,direct,rf2_s2__,21
416,9263.47,46.838375940277245,86.99936672831267,2,direct,rf2_s2__,21
432,9407.27,47.660032175652994,90.43474021595195,2,direct,rf2_s2__,21
448,9319.13,50.280494160122345,90.48770639631483,2,direct,rf2_s2__,21
464,9327.2,51.69851073891308,96.27503949685158,2,direct,rf2_s2__,21
480,9343.33,53.55698241237783,98.20288889635648,2,direct,rf2_s2__,21
496,9609.27,54.0201855471814,98.53864099127222,2,direct,rf2_s2__,21
512,9267.6,57.235565630842274,108.36676540077892,2,direct,rf2_s2__,21
528,9600.13,57.126060521827554,109.02500872342091,2,direct,rf2_s2__,21
544,9339.4,60.338057004488434,116.66782129378547,2,direct,rf2_s2__,21
560,9807.53,59.19192736683367,114.49029903819128,2,direct,rf2_s2__,21
576,9821.47,60.84868115949796,116.54297785775472,2,direct,rf2_s2__,21
160,6467.13,24.872148478472674,45.496337207747096,2,direct,rf4_s2__,22
176,6936.2,25.48487266797698,47.175205155704795,2,direct,rf4_s2__,22
192,6837.93,28.24771527162532,52.09555208068533,2,direct,rf4_s2__,22
208,7242.93,29.127755619230726,53.31589494432722,2,direct,rf4_s2__,22
224,7083.8,32.04553739159508,61.8247616607531,2,direct,rf4_s2__,22
240,7316.8,33.711061989965515,66.07594667387403,2,direct,rf4_s2__,22
256,7699.13,34.33043642561565,68.08966259623683,2,direct,rf4_s2__,22
272,7867.0,35.67947436423197,70.52859685716838,2,direct,rf4_s2__,22
288,7778.47,37.7233283273105,76.51696698418979,2,direct,rf4_s2__,22
304,7800.93,39.46980074340222,81.6945936165604,2,direct,rf4_s2__,22
320,8226.8,39.79354097236017,78.18735238187801,2,direct,rf4_s2__,22
336,8098.6,42.17443169926751,85.72510360966068,2,direct,rf4_s2__,22
352,8169.2,44.030913525382005,86.2348477045695,2,direct,rf4_s2__,22
368,8267.33,45.706122630351295,92.37667741002264,2,direct,rf4_s2__,22
384,8302.53,48.01977236653857,89.77078835581251,2,direct,rf4_s2__,22
400,8110.93,50.51918587281336,98.60299357134312,2,direct,rf4_s2__,22
