parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
786,18412.4,43.71694609639539,78.9455916178133,94.92941967189779,153.02163160189636,4,direct,rf8_s2__,22,0.0013632774353027344--0.008183717727661133--0.014327526092529297--0.019959449768066406--0.024475574493408203--0.028461217880249023--0.032111406326293945--0.035384178161621094--0.03861355781555176--0.04168581962585449--0.0446319580078125--0.04747605323791504--0.05041146278381348--0.05356550216674805--0.056893110275268555--0.06055307388305664--0.06483149528503418--0.07030630111694336--0.0783078670501709--0.09332966804504395
856,18497.9,48.45032826909479,87.29822483827483,105.01825640786369,153.4313458316731,4,direct,rf8_s2__,22,0.0013954639434814453--0.008435249328613281--0.01610398292541504--0.02260613441467285--0.027814149856567383--0.03215980529785156--0.03601503372192383--0.03957319259643555--0.04288077354431152--0.04615521430969238--0.0492711067199707--0.05237436294555664--0.055620431900024414--0.05896949768066406--0.06264710426330566--0.06674599647521973--0.07137370109558105--0.0774846076965332--0.08648133277893066--0.10308575630187988
96,11922.2,7.701365315184301,12.406860079084124,14.808603695460729,86.81580971698372,4,direct,rf8_s2__,22,0.0016293525695800781--0.0037736892700195312--0.0045735836029052734--0.005181550979614258--0.005643367767333984--0.006057024002075195--0.0064394474029541016--0.006785392761230469--0.007106304168701172--0.007451057434082031--0.007765054702758789--0.008078575134277344--0.00843954086303711--0.008836507797241211--0.009281396865844727--0.009778022766113281--0.01035928726196289--0.011196613311767578--0.012337923049926758--0.014575481414794922
128,23325.9,5.28101737682636,7.944495861346905,9.897437462439903,53.26156432812031,8,direct,rf8_s2__,21,0.0013842582702636719--0.002915620803833008--0.0035810470581054688--0.003952503204345703--0.004204511642456055--0.004415750503540039--0.00459742546081543--0.004772186279296875--0.004946708679199219--0.0051174163818359375--0.0052950382232666016--0.005486011505126953--0.0056874752044677734--0.0059130191802978516--0.006171226501464844--0.006459236145019531--0.006793498992919922--0.0072765350341796875--0.007989883422851562--0.009495019912719727
160,22734.3,6.676476678730529,11.000046023616084,13.811966519296906,57.80357048835283,8,direct,rf8_s2__,21,0.0013988018035888672--0.0034034252166748047--0.004151105880737305--0.004655122756958008--0.005005836486816406--0.005307674407958984--0.005588531494140625--0.005860090255737305--0.006117820739746094--0.006399631500244141--0.006679534912109375--0.006951570510864258--0.007261753082275391--0.007637500762939453--0.008025407791137695--0.008497238159179688--0.009042024612426758--0.009799003601074219--0.010921955108642578--0.013180017471313477
192,22725.2,7.954291461669293,13.522089142160317,16.773640494985678,68.43774589066653,8,direct,rf8_s2__,21,0.0015668869018554688--0.0037186145782470703--0.00469207763671875--0.005340099334716797--0.005815982818603516--0.0062062740325927734--0.006591081619262695--0.0069315433502197266--0.007278919219970703--0.0076138973236083984--0.007967948913574219--0.008308172225952148--0.008713006973266602--0.009171485900878906--0.00966334342956543--0.01024484634399414--0.01094508171081543--0.011887788772583008--0.013354063034057617--0.01645636558532715
224,23278.5,9.149456446149708,15.749761488585346,19.698109246988214,68.19370257115997,8,direct,rf8_s2__,21,0.0014319419860839844--0.004159450531005859--0.005243539810180664--0.005960941314697266--0.006540060043334961--0.007021427154541016--0.007464170455932617--0.00789189338684082--0.008306264877319336--0.008713006973266602--0.009127616882324219--0.009607791900634766--0.010092973709106445--0.010647773742675781--0.011246204376220703--0.01192617416381836--0.012807607650756836--0.013901948928833008--0.015596628189086914--0.01909351348876953
256,23823.1,10.28127910554871,17.708489137102468,22.017803303031034,76.09701156616211,8,direct,rf8_s2__,21,0.0016186237335205078--0.004374265670776367--0.00569605827331543--0.006554365158081055--0.007239341735839844--0.007790803909301758--0.008318185806274414--0.008806228637695312--0.009287595748901367--0.00977778434753418--0.010267496109008789--0.01079869270324707--0.011353015899658203--0.011971473693847656--0.01264643669128418--0.01343536376953125--0.014386653900146484--0.015639781951904297--0.01747751235961914--0.02121114730834961
288,24845.4,11.22895438095619,19.436109477076037,24.234878605809705,69.64902384527798,8,direct,rf8_s2__,21,0.001438140869140625--0.004605770111083984--0.0060160160064697266--0.0069882869720458984--0.007735252380371094--0.008378028869628906--0.008991241455078125--0.009559154510498047--0.01010274887084961--0.010660648345947266--0.01120901107788086--0.011793375015258789--0.012430906295776367--0.013115406036376953--0.013882875442504883--0.014761924743652344--0.01583075523376465--0.01723194122314453--0.019245386123657227--0.02322697639465332
320,26524.1,11.946798111341014,20.241621118154583,24.501479930759217,60.61566468351376,8,direct,rf8_s2__,21,0.0014643669128417969--0.004888057708740234--0.006386756896972656--0.0074961185455322266--0.008328437805175781--0.009026765823364258--0.009651899337768555--0.010229825973510742--0.010811328887939453--0.011363983154296875--0.011944055557250977--0.012558221817016602--0.013200759887695312--0.013888359069824219--0.014649629592895508--0.01557302474975586--0.016663789749145508--0.018059968948364258--0.020049333572387695--0.023791074752807617
32,8069.6,4.111717729007497,5.481684909147375,6.39647596022662,30.252442640416763,8,direct,rf8_s2__,21,0.001577138900756836--0.002218484878540039--0.003092050552368164--0.0034322738647460938--0.0035915374755859375--0.0037310123443603516--0.0038454532623291016--0.003936290740966797--0.0040395259857177734--0.0041391849517822266--0.004230976104736328--0.004331350326538086--0.0044460296630859375--0.004565000534057617--0.00469517707824707--0.004835844039916992--0.005006551742553711--0.005233049392700195--0.005601167678833008--0.006312131881713867
352,31271.0,11.477986298038461,19.000031853799765,22.7039843629309,43.58953405908272,8,direct,rf8_s2__,21,0.0013391971588134766--0.005011081695556641--0.0063724517822265625--0.007297992706298828--0.008049488067626953--0.00869297981262207--0.009284734725952148--0.009826183319091797--0.010392427444458008--0.01091313362121582--0.011455774307250977--0.012016534805297852--0.012617826461791992--0.013261079788208008--0.01397848129272461--0.014801025390625--0.015803098678588867--0.017057418823242188--0.018832683563232422--0.022029876708984375
384,31298.3,12.61584128740538,20.742006252466705,24.987023729116807,46.92391039793973,8,direct,rf8_s2__,21,0.0014309883117675781--0.005250692367553711--0.0067942142486572266--0.007888555526733398--0.008720159530639648--0.009460926055908203--0.010118246078491211--0.010745525360107422--0.01134347915649414--0.011968135833740234--0.012606620788574219--0.013253211975097656--0.013895034790039062--0.014636993408203125--0.015399456024169922--0.01628708839416504--0.017380952835083008--0.018713712692260742--0.020620346069335938--0.024225711822509766
