parallel_requests,QPS,median_lat,P95_latency(ms),clustersize,query,rfshards,GROUP
48,38776.0,1.1290740966796875,2.4597740173339844,2,direct,rf4_s1__,12
528,55418.5,3.20884866534539,37.31197861005675,2,direct,rf4_s1__,12
576,57031.6,3.2959590733670034,38.54281555822564,2,direct,rf4_s1__,12
624,57011.4,3.4294878712858257,43.98191203705419,2,direct,rf4_s1__,12
672,57554.6,3.41003443437797,42.257167818992,2,direct,rf4_s1__,12
720,57321.7,3.5780170588817413,47.937052921184055,2,direct,rf4_s1__,12
96,47700.9,1.7060236055023816,5.065300026718451,2,direct,rf4_s1__,12
144,84913.1,1.5298307758488068,3.939186056999311,4,direct,rf4_s1__,11
192,92095.5,1.763142261308493,5.3730539439879745,4,direct,rf4_s1__,11
240,99317.1,1.8760960949353935,7.019519805908203,4,direct,rf4_s1__,11
288,101503.5,2.016637243073562,9.154416774881296,4,direct,rf4_s1__,11
336,103095.5,2.127242511546118,11.022594553479076,4,direct,rf4_s1__,11
432,103361.5,2.327435576970676,14.922729834982876,4,direct,rf4_s1__,11
480,102930.1,2.3914793002530463,16.18213573591764,4,direct,rf4_s1__,11
528,105244.0,2.447374811712301,17.489498966145067,4,direct,rf4_s1__,11
576,108545.0,2.4183654455165136,17.526716097003447,4,direct,rf4_s1__,11
624,108490.4,2.4790752429169967,18.547796212827055,4,direct,rf4_s1__,11
672,115849.9,2.4194805841417626,18.737505734497432,4,direct,rf4_s1__,11
96,83686.7,1.1291430920970684,2.136554036821638,4,direct,rf4_s1__,11
144,7167.8,20.90334565672156,38.43778780061905,2,direct,rf4_s2__,22
192,7233.6,27.751330247859364,49.94346431850158,2,direct,rf4_s2__,22
240,7596.3,33.004728230563074,60.990055730520204,2,direct,rf4_s2__,22
288,7872.1,37.31993888986522,75.99433126120732,2,direct,rf4_s2__,22
336,8170.6,42.43228562484831,87.50176641362658,2,direct,rf4_s2__,22
432,8742.5,52.30434424316828,105.38228206370833,2,direct,rf4_s2__,22
480,8698.0,58.50077961490362,111.23163225245179,2,direct,rf4_s2__,22
48,5665.3,7.885146141052246,17.099175453186035,2,direct,rf4_s2__,22
528,9408.6,60.61487512768439,112.85265211789113,2,direct,rf4_s2__,22
576,9379.7,66.34894250585958,130.35646936885215,2,direct,rf4_s2__,22
624,9466.7,71.8164127855636,136.52377958876636,2,direct,rf4_s2__,22
672,10234.3,69.9138818225804,147.03453223853862,2,direct,rf4_s2__,22
96,6800.2,14.487373585603676,25.54790097839978,2,direct,rf4_s2__,22
144,14012.8,10.079158495550287,19.91578324200356,4,direct,rf4_s2__,21
192,14396.6,12.990156399835016,27.06879807501724,4,direct,rf4_s2__,21
240,14384.9,16.325939785350453,35.88907679250418,4,direct,rf4_s2__,21
288,15845.7,17.96923752488761,38.314477328596446,4,direct,rf4_s2__,21
336,15448.3,21.868831307224973,45.93913371746357,4,direct,rf4_s2__,21
384,15801.5,24.50558558646879,53.41823483995823,4,direct,rf4_s2__,21
432,16327.3,26.88553531049034,59.19817845392886,4,direct,rf4_s2__,21
480,17121.1,28.62930841960353,62.97707903929271,4,direct,rf4_s2__,21
48,11187.7,3.960280418395996,8.622293472290039,4,direct,rf4_s2__,21
576,18760.3,31.94306713487038,69.76431463828962,4,direct,rf4_s2__,21
624,18896.1,34.52659609995148,72.678037860803,4,direct,rf4_s2__,21
672,18664.8,37.6374618943438,79.84850350048846,4,direct,rf4_s2__,21
720,19281.2,38.567134217872514,84.92201087877692,4,direct,rf4_s2__,21
96,13089.8,7.196757258201132,13.557353798224002,4,direct,rf4_s2__,21
144,82417.2,1.5620287150552827,4.041706046012983,4,direct,rf8_s1__,12
192,92924.3,1.753524406669066,5.27154047464587,4,direct,rf8_s1__,12
240,99497.7,1.9291895480195353,6.76682960888571,4,direct,rf8_s1__,12
288,101784.4,2.104445983623636,8.973297579535123,4,direct,rf8_s1__,12
336,102780.0,2.2733613584168566,11.248545533806615,4,direct,rf8_s1__,12
384,104286.9,2.3871122864243897,13.314180423558685,4,direct,rf8_s1__,12
432,104788.3,2.498606932328044,15.500887747733824,4,direct,rf8_s1__,12
480,105009.0,2.610644858902421,17.595899055607585,4,direct,rf8_s1__,12
48,48579.7,1.005859375,1.6796112060546875,4,direct,rf8_s1__,12
576,108706.4,2.707141080942121,21.222772895258604,4,direct,rf8_s1__,12
624,108912.2,2.803481805819673,23.34570770446485,4,direct,rf8_s1__,12
672,109034.7,2.855307978055597,25.351780104707892,4,direct,rf8_s1__,12
720,110033.2,2.888063974988097,26.317046619848533,4,direct,rf8_s1__,12
96,82545.5,1.1307560667699696,2.2036177771432057,4,direct,rf8_s1__,12
144,148355.3,1.0137917244271055,1.6097026328517967,8,direct,rf8_s1__,11
192,166505.8,1.140751789525612,2.172117380751777,8,direct,rf8_s1__,11
240,169722.3,1.3302042464579433,3.0419107311028095,8,direct,rf8_s1__,11
288,170670.9,1.5285944116526637,3.89470807437239,8,direct,rf8_s1__,11
336,172306.5,1.7076871804231724,4.785915098246738,8,direct,rf8_s1__,11
384,183880.6,1.7641844527091386,5.408503848654001,8,direct,rf8_s1__,11
432,195256.4,1.8032217904719339,6.0721350155667775,8,direct,rf8_s1__,11
480,199172.7,1.8799408837472749,7.0508362346665,8,direct,rf8_s1__,11
48,49355.7,0.9981775283813477,1.6731643676757812,8,direct,rf8_s1__,11
528,202411.2,1.9579797420861587,8.021620984347361,8,direct,rf8_s1__,11
576,207950.5,2.003595490769119,8.927912448104278,8,direct,rf8_s1__,11
624,209701.4,2.061169368390458,10.035514831542969,8,direct,rf8_s1__,11
672,211161.2,2.10040224058338,11.05384621492833,8,direct,rf8_s1__,11
720,212660.8,2.1269716042636664,11.974279008422343,8,direct,rf8_s1__,11
96,31117.1,0.9877527913739604,1.4969841126472718,8,direct,rf8_s1__,11
144,12157.6,10.915553733094098,22.0549563839011,4,direct,rf8_s2__,22
192,12982.3,13.90207305396955,28.204829422468993,4,direct,rf8_s2__,22
288,14070.0,19.335311034630084,41.8691191179999,4,direct,rf8_s2__,22
336,14567.1,21.609339488328562,51.70027955749331,4,direct,rf8_s2__,22
384,14591.0,25.40199682502549,62.60227724678158,4,direct,rf8_s2__,22
432,14588.5,29.141973789935836,71.70283025310886,4,direct,rf8_s2__,22
480,15869.9,30.749886362384462,69.9012432850248,4,direct,rf8_s2__,22
48,8640.8,4.66916561126709,10.898370742797852,4,direct,rf8_s2__,22
528,17126.1,32.24526936153196,67.22513099886336,4,direct,rf8_s2__,22
576,17525.3,33.71108939490929,77.17702091771426,4,direct,rf8_s2__,22
624,17394.4,37.37002668289331,80.93234220632729,4,direct,rf8_s2__,22
672,17474.9,40.415456103995574,84.52621694842149,4,direct,rf8_s2__,22
720,17423.9,43.08784635443436,92.8115276748784,4,direct,rf8_s2__,22
96,11705.2,7.644826052140217,15.125187075867945,4,direct,rf8_s2__,22
144,23229.2,5.909121199829937,11.45850958889478,8,direct,rf8_s2__,21
192,22548.4,7.9133645775391885,16.895386361584222,8,direct,rf8_s2__,21
240,23555.3,9.694615671457338,20.118972486700894,8,direct,rf8_s2__,21
288,24654.8,11.153352671656116,23.3763102827401,8,direct,rf8_s2__,21
336,25707.3,12.469676824716421,26.6493558883667,8,direct,rf8_s2__,21
384,26634.8,13.807657469121903,29.58217927211307,8,direct,rf8_s2__,21
432,30211.2,14.14615217991139,29.689993177141464,8,direct,rf8_s2__,21
480,32287.2,15.275157338850725,29.379596354061142,8,direct,rf8_s2__,21
48,12309.1,3.6748218536376953,6.407651901245117,8,direct,rf8_s2__,21
528,33240.4,16.470966698988427,31.150237569269144,8,direct,rf8_s2__,21
576,34383.7,17.46256458718059,34.076517840982724,8,direct,rf8_s2__,21
624,33996.4,19.159251127761014,37.0720282149391,8,direct,rf8_s2__,21
672,34608.7,20.342297299325644,39.181910212032875,8,direct,rf8_s2__,21
720,34665.0,21.823374188177475,41.49866137147941,8,direct,rf8_s2__,21
96,23061.9,4.032789444436832,6.486247996894681,8,direct,rf8_s2__,21
