parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
416,252817.3,1.137587442352441,2.8771983379382267,4.95106295535439,22.726724592692545,8,solrj,rf16_s1_,12,0.0005095005035400391--0.0007805824279785156--0.0008504390716552734--0.0008940696716308594--0.0009288787841796875--0.0009601116180419922--0.0009891986846923828--0.0010190010070800781--0.0010519027709960938--0.0010874271392822266--0.0011305809020996094--0.001184701919555664--0.001253366470336914--0.001338958740234375--0.0014507770538330078--0.001603841781616211--0.001819610595703125--0.002148866653442383--0.002743959426879883--0.004384040832519531
448,264260.9,1.1796018812391493,3.145340813530816,5.041116078694661,22.852874332004124,8,solrj,rf16_s1_,12,0.0005011558532714844--0.0007889270782470703--0.0008578300476074219--0.0009026527404785156--0.0009388923645019531--0.0009717941284179688--0.0010046958923339844--0.0010387897491455078--0.0010755062103271484--0.001117706298828125--0.0011708736419677734--0.0012385845184326172--0.0013234615325927734--0.0014255046844482422--0.001560211181640625--0.0017390251159667969--0.001989603042602539--0.0023658275604248047--0.003032684326171875--0.004603385925292969
480,274094.3,1.2525755340132971,3.2973215293092846,4.892925009193262,23.548563980957283,8,solrj,rf16_s1_,12,0.00048732757568359375--0.0007991790771484375--0.0008687973022460938--0.0009150505065917969--0.0009543895721435547--0.0009911060333251953--0.0010268688201904297--0.0010671615600585938--0.0011148452758789062--0.0011734962463378906--0.0012433528900146484--0.0013246536254882812--0.0014240741729736328--0.0015461444854736328--0.001705169677734375--0.0019078254699707031--0.002172231674194336--0.0025653839111328125--0.0032196044921875--0.004606723785400391
512,290925.1,1.328580110453446,3.487042879779979,4.963864148358891,16.692136512192306,8,solrj,rf16_s1_,12,0.0005307197570800781--0.0008242130279541016--0.0008950233459472656--0.0009429454803466797--0.0009846687316894531--0.0010247230529785156--0.0010676383972167969--0.0011143684387207031--0.0011706352233886719--0.0012373924255371094--0.0013179779052734375--0.001413106918334961--0.001523733139038086--0.0016565322875976562--0.0018267631530761719--0.002048492431640625--0.0023469924926757812--0.00273895263671875--0.0033979415893554688--0.004736185073852539
544,301575.9,1.3717137850247896,3.6344191966912684,5.163601029923547,16.35224216586941,8,solrj,rf16_s1_,12,0.0005123615264892578--0.0008373260498046875--0.0009093284606933594--0.0009591579437255859--0.0010027885437011719--0.0010447502136230469--0.0010919570922851562--0.0011444091796875--0.001207590103149414--0.0012776851654052734--0.001360177993774414--0.001455545425415039--0.0015735626220703125--0.0017192363739013672--0.0018963813781738281--0.002122163772583008--0.002424955368041992--0.0028536319732666016--0.0035216808319091797--0.0049016475677490234
576,302185.0,1.3965669387764583,3.754887201381802,5.349572554591618,23.44955127544469,8,solrj,rf16_s1_,12,0.0005457401275634766--0.0008485317230224609--0.0009219646453857422--0.0009732246398925781--0.0010173320770263672--0.0010609626770019531--0.001107931137084961--0.0011637210845947266--0.0012257099151611328--0.001298666000366211--0.0013859272003173828--0.0014829635620117188--0.0016012191772460938--0.0017442703247070312--0.0019316673278808594--0.002169370651245117--0.0024857521057128906--0.0029337406158447266--0.0036458969116210938--0.0050661563873291016
646,304954.7,1.52674817150424,4.261495904152437,6.26171782890462,22.788497231761863,8,solrj,rf16_s1_,12,0.0005276203155517578--0.0008800029754638672--0.0009560585021972656--0.0010132789611816406--0.0010657310485839844--0.0011200904846191406--0.001180887222290039--0.0012483596801757812--0.0013234615325927734--0.0014116764068603516--0.0015130043029785156--0.0016336441040039062--0.0017750263214111328--0.0019500255584716797--0.0021626949310302734--0.0024344921112060547--0.002795696258544922--0.0033152103424072266--0.004142045974731445--0.005864143371582031
64,47793.8,1.116163802869392,1.5733061414776426,2.9241027254046816,15.552788069753936,8,solrj,rf16_s1_,12,0.0005600452423095703--0.0008215904235839844--0.0008869171142578125--0.0009293556213378906--0.0009646415710449219--0.0009961128234863281--0.0010254383087158203--0.0010526180267333984--0.0010781288146972656--0.0011050701141357422--0.001131296157836914--0.001157522201538086--0.0011870861053466797--0.0012199878692626953--0.0012600421905517578--0.0013060569763183594--0.0013561248779296875--0.0014302730560302734--0.0015652179718017578--0.00199127197265625
716,314330.7,1.6213737627289635,4.682404079517735,6.8709374144778135,25.08832566681123,8,solrj,rf16_s1_,12,0.0005135536193847656--0.0008873939514160156--0.0009663105010986328--0.001027822494506836--0.001087188720703125--0.0011487007141113281--0.001219034194946289--0.0012979507446289062--0.0013892650604248047--0.0014879703521728516--0.0016031265258789062--0.0017404556274414062--0.0019006729125976562--0.0020945072174072266--0.0023365020751953125--0.002637147903442383--0.003032207489013672--0.0036029815673828125--0.00453495979309082--0.006480693817138672
786,327734.7,1.6971683987527706,5.006800171073157,7.530418667781141,23.511733110927747,8,solrj,rf16_s1_,12,0.0005326271057128906--0.0008916854858398438--0.0009748935699462891--0.0010373592376708984--0.0011010169982910156--0.0011699199676513672--0.0012488365173339844--0.0013377666473388672--0.001435995101928711--0.0015478134155273438--0.0016770362854003906--0.001825571060180664--0.0019981861114501953--0.0022034645080566406--0.0024611949920654297--0.002792835235595703--0.0032296180725097656--0.00383758544921875--0.004846334457397461--0.007054567337036133
856,323738.6,1.7191554919484096,5.469098722399267,8.491725786357907,36.90338895675984,8,solrj,rf16_s1_,12,0.0005276203155517578--0.0008959770202636719--0.0009806156158447266--0.0010461807250976562--0.0011124610900878906--0.0011844635009765625--0.0012621879577636719--0.0013518333435058594--0.0014522075653076172--0.0015659332275390625--0.0016987323760986328--0.0018563270568847656--0.0020439624786376953--0.002271890640258789--0.002545595169067383--0.002900362014770508--0.0033826828002929688--0.00410151481628418--0.005281925201416016--0.007936477661132812
