parallel_requests,QPS,median_lat,P95_latency(ms),clustersize,query,rfshards,GROUP
32,15983.8,1,3,8,direct,rf16_s1_,12
64,48486.8,0,1,8,direct,rf16_s1_,12
96,71485.1,0,1,8,direct,rf16_s1_,12
128,73439.9,0,2,8,direct,rf16_s1_,12
160,72633.8,1,3,8,direct,rf16_s1_,12
