parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
48,49629.0,1.0178661346435547,1.400456428527832,1.5728235244750977,3.0747604370117188,4,direct,rf4_s1__,11,0.0003910064697265625--0.0005788803100585938--0.0006775856018066406--0.0007848739624023438--0.0008416175842285156--0.000885009765625--0.0009181499481201172--0.0009481906890869141--0.0009784698486328125--0.0010058879852294922--0.00103759765625--0.0010647773742675781--0.001093149185180664--0.0011260509490966797--0.0011649131774902344--0.0012047290802001953--0.0012578964233398438--0.0013315677642822266--0.0014202594757080078--0.0015971660614013672
528,106918.6,2.431534371286068,9.55936278936998,20.631183768218417,96.58472313071196,4,direct,rf4_s1__,11,0.0004143714904785156--0.0011587142944335938--0.0013413429260253906--0.0014743804931640625--0.0015940666198730469--0.0017092227935791016--0.0018308162689208984--0.0019516944885253906--0.0020837783813476562--0.0022253990173339844--0.0023927688598632812--0.0025780200958251953--0.0027964115142822266--0.003075122833251953--0.003426074981689453--0.003920793533325195--0.004650115966796875--0.005949258804321289--0.00889897346496582--0.017116308212280273
576,110910.2,2.3881675462821774,9.38342393063344,21.056888012737552,117.51271944145017,4,direct,rf4_s1__,11,0.00041556358337402344--0.001092672348022461--0.0012941360473632812--0.0014314651489257812--0.0015516281127929688--0.00167083740234375--0.001791238784790039--0.0019145011901855469--0.0020427703857421875--0.002189159393310547--0.0023512840270996094--0.0025436878204345703--0.002756834030151367--0.003023862838745117--0.0033648014068603516--0.0038580894470214844--0.004580974578857422--0.00586390495300293--0.008703947067260742--0.016741275787353516
681,112334.2,2.456239166929991,10.0815812804863,25.25091275987304,163.97428966371416,4,direct,rf4_s1__,11,0.0004241466522216797--0.0010797977447509766--0.0012989044189453125--0.001447439193725586--0.0015795230865478516--0.0017056465148925781--0.0018291473388671875--0.001958608627319336--0.002096414566040039--0.002245187759399414--0.002413034439086914--0.0026082992553710938--0.0028400421142578125--0.0031273365020751953--0.003510713577270508--0.004029750823974609--0.004819393157958984--0.006274700164794922--0.009254217147827148--0.01873016357421875
786,113161.8,2.499566053795388,10.169178323672556,26.46541229599272,201.3170874637106,4,direct,rf4_s1__,11,0.00039839744567871094--0.0011210441589355469--0.0013327598571777344--0.0014705657958984375--0.001598358154296875--0.001726388931274414--0.001855611801147461--0.001985788345336914--0.0021228790283203125--0.0022726058959960938--0.002445220947265625--0.002646923065185547--0.0028862953186035156--0.0031909942626953125--0.003576517105102539--0.004109621047973633--0.004940986633300781--0.006352901458740234--0.009563684463500977--0.01885700225830078
891,114529.5,2.4978305419645697,9.933003473066098,27.826329971330736,259.2829541383286,4,direct,rf4_s1__,11,0.0004012584686279297--0.001123666763305664--0.001331329345703125--0.0014722347259521484--0.0016007423400878906--0.0017256736755371094--0.0018544197082519531--0.0019865036010742188--0.0021257400512695312--0.0022783279418945312--0.0024509429931640625--0.0026488304138183594--0.002885103225708008--0.0031745433807373047--0.0035538673400878906--0.00406193733215332--0.004847049713134766--0.006247997283935547--0.009302854537963867--0.018462419509887695
96,84056.5,1.1243455264033104,1.836786464769013,2.230060343839684,4.603016133211097,4,direct,rf4_s1__,11,0.0004000663757324219--0.0006234645843505859--0.0007879734039306641--0.0008757114410400391--0.0009255409240722656--0.0009622573852539062--0.0009953975677490234--0.001028299331665039--0.0010602474212646484--0.0010955333709716797--0.0011322498321533203--0.001172780990600586--0.001216888427734375--0.00127410888671875--0.001337289810180664--0.0014109611511230469--0.0015094280242919922--0.0016379356384277344--0.0018341541290283203--0.002199411392211914
996,117583.9,2.486712728912507,10.200713028260811,31.248177954899006,312.4177776988427,4,direct,rf4_s1__,11,0.0004222393035888672--0.001093149185180664--0.0013077259063720703--0.0014522075653076172--0.0015828609466552734--0.001711130142211914--0.0018382072448730469--0.0019664764404296875--0.0021085739135742188--0.0022606849670410156--0.0024340152740478516--0.002633333206176758--0.0028717517852783203--0.003170013427734375--0.0035560131072998047--0.004071235656738281--0.004855632781982422--0.006265401840209961--0.00942373275756836--0.01952338218688965
144,149486.8,1.012421634099255,1.4210253545682725,1.614740450088292,3.9564616059603757,8,direct,rf8_s1__,11,0.0003867149353027344--0.0005590915679931641--0.0006616115570068359--0.0007746219635009766--0.0008351802825927734--0.0008788108825683594--0.0009093284606933594--0.0009362697601318359--0.0009613037109375--0.0009870529174804688--0.00101470947265625--0.0010404586791992188--0.0010707378387451172--0.0011048316955566406--0.0011415481567382812--0.0011851787567138672--0.001239776611328125--0.0013132095336914062--0.0014181137084960938--0.001617431640625
192,169881.2,1.1310946081102509,1.8212623202923648,2.149690057813507,3.8471676639674866,8,direct,rf8_s1__,11,0.00040411949157714844--0.0006194114685058594--0.0007677078247070312--0.0008664131164550781--0.0009207725524902344--0.0009579658508300781--0.0009913444519042969--0.0010232925415039062--0.001054525375366211--0.001087188720703125--0.0011241436004638672--0.0011658668518066406--0.001211404800415039--0.0012650489807128906--0.0013289451599121094--0.0014042854309082031--0.001500844955444336--0.0016205310821533203--0.0018076896667480469--0.0021467208862304688
