parallel_requests,QPS,median_lat,P95_latency(ms),clustersize,query,rfshards,GROUP
144,110078.4,1.0309529631105188,2.0723816466658085,8,solrj,rf16_s1_,12
192,138127.9,1.039652480292566,2.697308038927845,8,solrj,rf16_s1_,12
240,175686.0,1.0135607285933061,2.812780624578807,8,solrj,rf16_s1_,12
288,207650.6,1.0010423331425107,3.275113270200532,8,solrj,rf16_s1_,12
336,229738.4,1.0262099948860484,3.7711985717863725,8,solrj,rf16_s1_,12
384,238059.7,1.1142517000900032,4.27439978703316,8,solrj,rf16_s1_,12
432,261093.9,1.1413498408234064,4.506463828724101,8,solrj,rf16_s1_,12
480,270631.3,1.214400366628813,4.535779418787026,8,solrj,rf16_s1_,12
48,35502.0,1.1365699768066406,1.8977642059326172,8,solrj,rf16_s1_,12
528,273791.7,1.3370513916015625,5.066408751145849,8,solrj,rf16_s1_,12
576,284851.5,1.4000017337733075,5.415343495801246,8,solrj,rf16_s1_,12
624,292164.8,1.502079704699044,5.911912400120745,8,solrj,rf16_s1_,12
672,307001.3,1.5560033775511242,6.329917127177829,8,solrj,rf16_s1_,12
720,310609.8,1.6172850231054416,6.968316609179214,8,solrj,rf16_s1_,12
96,72924.9,1.0634904005089585,1.9485634200426998,8,solrj,rf16_s1_,12
144,17732.5,5.98879872936092,17.446575099474764,8,solrj,rf16_s2_,22
192,18409.4,7.084088227183549,26.099925188674142,8,solrj,rf16_s2_,22
240,19425.8,8.092533458362926,37.76163306118043,8,solrj,rf16_s2_,22
288,19739.0,8.847214435708933,50.08739191910316,8,solrj,rf16_s2_,22
336,20257.9,9.38826481971515,63.741604957354845,8,solrj,rf16_s2_,22
384,20349.4,10.061466632111703,81.68077839470898,8,solrj,rf16_s2_,22
432,21345.7,10.477526396650322,98.00043193975353,8,solrj,rf16_s2_,22
480,20389.9,10.190718401517117,119.77613516368312,8,solrj,rf16_s2_,22
48,9354.6,4.357099533081055,8.052477836608887,8,solrj,rf16_s2_,22
528,22899.7,11.526056955445487,105.14236441198385,8,solrj,rf16_s2_,22
624,22724.8,12.125863815648868,119.50262400288932,8,solrj,rf16_s2_,22
672,24263.6,13.028698308127266,118.54162421964463,8,solrj,rf16_s2_,22
720,25736.8,15.574759153982471,111.09505678512848,8,solrj,rf16_s2_,22
96,14462.6,5.04156764672727,11.467970147424815,8,solrj,rf16_s2_,22
144,70744.4,1.2876089305093843,5.606739488366532,2,solrj,rf2_s1__,11
192,70156.1,1.4176098341794359,7.365917422107814,2,solrj,rf2_s1__,11
240,71200.0,1.5351191039912957,8.245518384886182,2,solrj,rf2_s1__,11
288,72398.0,1.4940253619489998,7.102269139783136,2,solrj,rf2_s1__,11
336,72484.8,1.6603166535055849,12.279121128059703,2,solrj,rf2_s1__,11
384,76007.3,1.7642845143925958,20.13051818689534,2,solrj,rf2_s1__,11
432,78534.2,1.7350060599190849,22.03014918736049,2,solrj,rf2_s1__,11
480,73561.2,1.802089303360935,17.64145926321196,2,solrj,rf2_s1__,11
48,36463.7,1.0237407684326172,2.349824905395508,2,solrj,rf2_s1__,11
528,74416.3,1.796586301691816,17.72732860875265,2,solrj,rf2_s1__,11
576,80290.7,1.8678532339709852,30.810561559604526,2,solrj,rf2_s1__,11
624,77215.5,1.9121657545193316,48.34910741629311,2,solrj,rf2_s1__,11
672,77262.2,1.929663762848172,38.66172756568614,2,solrj,rf2_s1__,11
720,77329.3,1.8445057205007047,26.823169906766438,2,solrj,rf2_s1__,11
96,64168.4,1.0854200441010144,3.9234234362232443,2,solrj,rf2_s1__,11
144,8361.5,17.4382745403133,35.536881995527715,2,solrj,rf2_s2__,21
192,8027.0,23.824036735849283,53.019374916233964,2,solrj,rf2_s2__,21
240,8500.3,29.287271263185612,59.417243831413835,2,solrj,rf2_s2__,21
288,8776.2,32.915299514244346,80.26700266476335,2,solrj,rf2_s2__,21
336,8799.4,39.36369673034849,85.22049139237262,2,solrj,rf2_s2__,21
384,9272.0,41.77085661517524,98.56471743608385,2,solrj,rf2_s2__,21
432,9429.3,46.800696355406586,106.03635212243427,2,solrj,rf2_s2__,21
480,9418.6,52.43915690426015,119.30928190714096,2,solrj,rf2_s2__,21
48,7049.4,6.383061408996582,14.365534782409668,2,solrj,rf2_s2__,21
528,9907.3,55.04496502426436,124.66283429343746,2,solrj,rf2_s2__,21
576,10838.5,55.70419313173393,124.29778386152327,2,solrj,rf2_s2__,21
624,9386.8,61.3357863218888,155.66809322523034,2,solrj,rf2_s2__,21
672,10374.8,64.61871165550073,166.64251269501818,2,solrj,rf2_s2__,21
720,9605.6,61.775245494789694,259.8365799541949,2,solrj,rf2_s2__,21
96,8040.0,11.784917300509424,24.633739412445383,2,solrj,rf2_s2__,21
144,78224.6,1.4155956163798293,4.805806564958128,2,solrj,rf4_s1__,12
192,83183.1,1.6461770559094615,6.475061485447834,2,solrj,rf4_s1__,12
288,87223.0,2.118877706856563,9.983620972468936,2,solrj,rf4_s1__,12
336,86860.6,2.2975749518038957,11.97024139426869,2,solrj,rf4_s1__,12
384,87368.2,2.4954475887081164,13.464447747858078,2,solrj,rf4_s1__,12
432,88663.6,2.6916672007828812,14.855998452357982,2,solrj,rf4_s1__,12
480,89688.5,2.788354252383917,15.845327951106787,2,solrj,rf4_s1__,12
48,38020.9,0.9971189498901367,2.0358753204345703,2,solrj,rf4_s1__,12
528,92174.2,2.957113283985066,17.094298578658194,2,solrj,rf4_s1__,12
624,94422.5,3.0931008207069715,18.707877186716946,2,solrj,rf4_s1__,12
720,94543.0,3.3226040047659002,21.614639859803965,2,solrj,rf4_s1__,12
96,62911.6,1.1161857721756916,3.843207748568788,2,solrj,rf4_s1__,12
144,109840.6,0.9932403695093442,2.710286885091703,4,solrj,rf4_s1__,11
